titulo,resumen,autor,fecha,url,sentiment_score,sentiment,medio,resumen_clean_adv,word_count,readability,sent_vader,sent_vader_cat,sent_bert,topic,prob_política,prob_economía,prob_deportes,prob_cultura,prob_tecnología,prob_salud,prob_educación,prob_medio ambiente,n_per,n_org,n_loc
Así cazaban los roedores,"En la medida en que se acerca el 5 de julio la humanidad, envuelta por la telaraña que le han construido las redes, ha dejado de condenar la masacre diaria de palestinos en Gaza.",Ximena Giraldo,2025-07-03,https://www.eje21.com.co/2025/07/asi-cazaban-los-roedores/,0.34,positive,eje21.com.co,medida acercar julio humanidad envuelto telaraña construir red dejar condenar masacre diario palestino gaza,14,-0.7464285714285381,0.0,neutral,1,medio ambiente,0.2705312669277191,0.0031998869962990284,0.024054519832134247,0.00944620929658413,0.00768653117120266,0.09017401188611984,0.15909531712532043,0.4358122646808624,0,0,0
"Brasil-México y Canadá-Colombia, cruces más atractivos en cuartos de la Americup femenina","Canadá, segunda del A, quedó enfrentada ante Colombia tercera del B, luego de vencer por 82-46 a las isleñas este miércoles y Argentina, tercera del A, jugará con Puerto Rico que se quedó con el segundo puesto en el B al imponerse por 75-38 frente a Chile.",Ximena Giraldo,2025-07-03,https://www.eje21.com.co/2025/07/brasil-mexico-y-canada-colombia-cruces-mas-atractivos-en-cuartos-de-la-americup-femenina/,0.0,neutral,eje21.com.co,canadá quedar enfrentado colombia vencer        isleña miércoles argentino jugar puerto rico quedar puesto imponer él        frente chile,17,35.309411764705914,0.0,neutral,1,deportes,0.05673900991678238,0.04532730579376221,0.608677089214325,0.024118633940815926,0.0781729444861412,0.07645836472511292,0.05384862795472145,0.05665801092982292,0,0,0
El Gobierno alemán inaugura una exposición sobre energías limpias y transición en Colombia,"La exposición cuenta con cinco módulos interactivos que por primera vez llegan a un país latinoamericano y con los que se explica de manera sencilla, entretenida y dinámica cómo el planeta debe girar hacia las energías limpias.",Ximena Giraldo,2025-07-03,https://www.eje21.com.co/2025/07/el-gobierno-aleman-inaugura-una-exposicion-sobre-energias-limpias-y-transicion-en-colombia/,0.0,neutral,eje21.com.co,exposición contar módulo interactivo llegar país latinoamericano explicar sencillo entretenido dinámica planeta deber girar energía limpio,16,-15.617499999999978,0.0,neutral,4,tecnología,0.051867250353097916,0.06357159465551376,0.006015641614794731,0.02187713049352169,0.4140107035636902,0.04365214332938194,0.025776593014597893,0.37322890758514404,0,0,0
"1-0. México derrota a Colombia, que se prepara para la Copa América","Diana Ordóñez marcó el tanto de las mexicanas, que se entrenan para las eliminatorias mundialistas de la Concacaf, que arrancarán a finales del año.",Ximena Giraldo,2025-07-03,https://www.eje21.com.co/2025/07/1-0-mexico-derrota-a-colombia-que-se-prepara-para-la-copa-america/,0.0,neutral,eje21.com.co,dianar ordóñez marcar mexicana entrenar eliminatoria mundialista concacaf arrancar finales año,11,-42.74818181818179,0.0,neutral,3,deportes,0.08614690601825714,0.09045391529798508,0.30075570940971375,0.05266520753502846,0.11597084254026413,0.08773646503686905,0.19179928302764893,0.07447169721126556,0,0,0
El senador colombiano Miguel Uribe será sometido a una nueva cirugía el jueves,"El senador y precandidato presidencial colombiano Miguel Uribe Turbay será sometido el jueves a nueva cirugía en la Fundación Santa Fe de Bogotá donde está ingresado desde el 7 de junio, día en que fue gravemente herido con dos disparos en la cabeza.",Ximena Giraldo,2025-07-03,https://www.eje21.com.co/2025/07/el-senador-colombiano-miguel-uribe-sera-sometido-a-una-nueva-cirugia-el-jueves/,0.0,neutral,eje21.com.co,senador precandidato presidencial colombiano miguel uribe turbay someter jueves cirugía fundación santa bogotá ingresado junio gravemente herir disparo cabeza,19,9.4447368421053,0.0,neutral,1,deportes,0.08055458962917328,0.0881107822060585,0.2109852433204651,0.10482331365346909,0.12942586839199066,0.1610507369041443,0.15561290085315704,0.06943666934967041,0,0,0
Duque considera que en Colombia hay «una degradación del poder presidencial»,"La oposición colombiana acusa a Petro y a miembros de su Gobierno de polarizar más al país con un discurso ofensivo de cara a las elecciones legislativas y presidenciales que se celebrarán en marzo y mayo de 2026, respectivamente.",Ximena Giraldo,2025-07-03,https://www.eje21.com.co/2025/07/duque-considera-que-en-colombia-hay-una-degradacion-del-poder-presidencial/,0.0,neutral,eje21.com.co,oposición colombiano acusar petro miembro gobierno polarizar país discurso ofensivo cara elección legislativo presidencial celebrar marzo mayo        respectivamente,18,-27.634999999999962,0.0,neutral,1,política,0.6777065992355347,0.03935949504375458,0.022722486406564713,0.040536779910326004,0.04725802317261696,0.09393062442541122,0.038288429379463196,0.04019748419523239,0,0,0
Carlos Ruiz Massieu deja de ser representante especial del secretario de ONU en Colombia,"La Unidad de Implementación del Acuerdo de Paz agradeció ""el apoyo y acompañamiento"" de Ruiz Massieu ""a la implementación del acuerdo de paz"" que firmaron el Gobierno colombiano y la guerrilla de las FARC en 2016.",Ximena Giraldo,2025-07-03,https://www.eje21.com.co/2025/07/carlos-ruiz-massieu-deja-de-ser-representante-especial-del-secretario-de-onu-en-colombia/,0.0,neutral,eje21.com.co,unidad implementación paz agradecer apoyo acompañamiento ruiz massieu implementación paz firmar gobierno colombiano guerrilla farc      ,15,11.130000000000024,0.0,neutral,1,política,0.47858384251594543,0.04466972127556801,0.07750020921230316,0.07852450758218765,0.10844103246927261,0.07536996901035309,0.07501140981912613,0.06189928948879242,0,0,0
Caso Ungrd: Orden de captura para Carlos Ramón González,"<figure><img width=""1024"" height=""768"" src=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/06/Carlos-Ramon.png?fit=1024%2C768&amp;ssl=1"" class=""attachment-rss-image-size size-rss-image-size wp-post-image"" alt="""" decoding=""async"" fetchpriority=""high"" srcset=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/06/Carlos-Ramon.png?w=1200&amp;ssl=1 1200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/06/Carlos-Ramon.png?resize=300%2C225&amp;ssl=1 300w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/06/Carlos-Ramon.png?resize=1024%2C768&amp;ssl=1 1024w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/06/Carlos-Ramon.png?resize=768%2C576&amp;ssl=1 768w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/06/Carlos-Ramon.png?resize=100%2C75&amp;ssl=1 100w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/06/Carlos-Ramon.png?resize=800%2C600&amp;ssl=1 800w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/06/Carlos-Ramon.png?resize=600%2C450&amp;ssl=1 600w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/06/Carlos-Ramon.png?resize=400%2C300&amp;ssl=1 400w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/06/Carlos-Ramon.png?resize=200%2C150&amp;ssl=1 200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/06/Carlos-Ramon.png?resize=706%2C530&amp;ssl=1 706w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/06/Carlos-Ramon.png?fit=1024%2C768&amp;ssl=1&amp;w=370 370w"" sizes=""(max-width: 34.9rem) calc(100vw - 2rem), (max-width: 53rem) calc(8 * (100vw / 12)), (min-width: 53rem) calc(6 * (100vw / 12)), 100vw"" /></figure>
<p>Por el caso de corrupción en la Unidad de Gestión del Riesgo. La Fiscalía ya le había imputado 3 delitos.</p>
<p>The post <a href=""https://www.lasillavacia.com/en-vivo/caso-ungrd-orden-de-captura-para-carlos-ramon-gonzalez/"">Caso Ungrd: Orden de captura para Carlos Ramón González</a> appeared first on <a href=""https://www.lasillavacia.com"">La Silla Vacía</a>.</p>",La Silla Vacía,2025-07-03,https://www.lasillavacia.com/en-vivo/caso-ungrd-orden-de-captura-para-carlos-ramon-gonzalez/,0.0,neutral,lasillavacia.com,caso corrupción unidad gestión riesgo fiscalía imputar delito the post caso ungrd orden captura carlos ramón gonzález appeared first silla vacío,21,44.52000000000001,0.0,neutral,1,política,0.9490988254547119,0.028725527226924896,0.0028941326308995485,0.003427977906540036,0.0036057638935744762,0.0040751551277935505,0.004732347093522549,0.0034402748569846153,0,0,0
Imprenta Nacional no está lista para producir pasaportes: Cancillería,"<figure><img width=""1024"" height=""768"" src=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/12/Petro_Presupuesto_2025-1.jpg?fit=1024%2C768&amp;ssl=1"" class=""attachment-rss-image-size size-rss-image-size wp-post-image"" alt="""" decoding=""async"" srcset=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/12/Petro_Presupuesto_2025-1.jpg?w=1200&amp;ssl=1 1200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/12/Petro_Presupuesto_2025-1.jpg?resize=300%2C225&amp;ssl=1 300w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/12/Petro_Presupuesto_2025-1.jpg?resize=1024%2C768&amp;ssl=1 1024w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/12/Petro_Presupuesto_2025-1.jpg?resize=768%2C576&amp;ssl=1 768w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/12/Petro_Presupuesto_2025-1.jpg?resize=100%2C75&amp;ssl=1 100w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/12/Petro_Presupuesto_2025-1.jpg?resize=800%2C600&amp;ssl=1 800w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/12/Petro_Presupuesto_2025-1.jpg?resize=600%2C450&amp;ssl=1 600w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/12/Petro_Presupuesto_2025-1.jpg?resize=400%2C300&amp;ssl=1 400w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/12/Petro_Presupuesto_2025-1.jpg?resize=200%2C150&amp;ssl=1 200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/12/Petro_Presupuesto_2025-1.jpg?resize=706%2C530&amp;ssl=1 706w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/12/Petro_Presupuesto_2025-1.jpg?fit=1024%2C768&amp;ssl=1&amp;w=370 370w"" sizes=""(max-width: 34.9rem) calc(100vw - 2rem), (max-width: 53rem) calc(8 * (100vw / 12)), (min-width: 53rem) calc(6 * (100vw / 12)), 100vw"" /></figure>
<p>El proceso, que debería comenzar en septiembre, necesitaría ocho meses y medio. Hay dudas sobre la firma del contrato y la transferencia tecnológica.</p>
<p>The post <a href=""https://www.lasillavacia.com/en-vivo/imprenta-nacional-no-esta-lista-para-producir-pasaportes-cancilleria/"">Imprenta Nacional no está lista para producir pasaportes: Cancillería</a> appeared first on <a href=""https://www.lasillavacia.com"">La Silla Vacía</a>.</p>",La Silla Vacía,2025-07-03,https://www.lasillavacia.com/en-vivo/imprenta-nacional-no-esta-lista-para-producir-pasaportes-cancilleria/,0.0,neutral,lasillavacia.com,proceso deber comenzar septiembre necesitar mes duda firma contrato transferencia tecnológico the post imprenta nacional listo producir pasaporte cancillería appeared first silla vacío,23,-0.423043478260837,0.0,neutral,1,tecnología,0.05060615763068199,0.08157455176115036,0.021122043952345848,0.0376889631152153,0.6139937043190002,0.06233350932598114,0.06320428103208542,0.06947675347328186,0,0,0
Miguel Uribe entró a una nueva cirugía,"<figure><img width=""1024"" height=""768"" src=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/06/Miguel-UribeT-Detector.jpg?fit=1024%2C768&amp;ssl=1"" class=""attachment-rss-image-size size-rss-image-size wp-post-image"" alt=""Miguel Uribe"" decoding=""async"" srcset=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/06/Miguel-UribeT-Detector.jpg?w=1200&amp;ssl=1 1200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/06/Miguel-UribeT-Detector.jpg?resize=300%2C225&amp;ssl=1 300w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/06/Miguel-UribeT-Detector.jpg?resize=1024%2C768&amp;ssl=1 1024w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/06/Miguel-UribeT-Detector.jpg?resize=768%2C576&amp;ssl=1 768w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/06/Miguel-UribeT-Detector.jpg?resize=100%2C75&amp;ssl=1 100w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/06/Miguel-UribeT-Detector.jpg?resize=800%2C600&amp;ssl=1 800w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/06/Miguel-UribeT-Detector.jpg?resize=600%2C450&amp;ssl=1 600w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/06/Miguel-UribeT-Detector.jpg?resize=400%2C300&amp;ssl=1 400w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/06/Miguel-UribeT-Detector.jpg?resize=200%2C150&amp;ssl=1 200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/06/Miguel-UribeT-Detector.jpg?resize=780%2C585&amp;ssl=1 780w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/06/Miguel-UribeT-Detector.jpg?resize=706%2C530&amp;ssl=1 706w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/06/Miguel-UribeT-Detector.jpg?fit=1024%2C768&amp;ssl=1&amp;w=370 370w"" sizes=""(max-width: 34.9rem) calc(100vw - 2rem), (max-width: 53rem) calc(8 * (100vw / 12)), (min-width: 53rem) calc(6 * (100vw / 12)), 100vw"" /></figure>
<p>Desde las 7 de la mañana de hoy, según anunció su esposa, María Claudia Tarazona. Uribe lleva 26 días hospitalizado en la Fundación Santa Fe.</p>
<p>The post <a href=""https://www.lasillavacia.com/en-vivo/miguel-uribe-entro-a-una-nueva-cirugia/"">Miguel Uribe entró a una nueva cirugía</a> appeared first on <a href=""https://www.lasillavacia.com"">La Silla Vacía</a>.</p>",La Silla Vacía,2025-07-03,https://www.lasillavacia.com/en-vivo/miguel-uribe-entro-a-una-nueva-cirugia/,0.0,neutral,lasillavacia.com,mañana anunciar esposa maría claudia tarazón uribir     hospitalizado fundación santa the post miguel uribir entrar cirugía appeared first silla vacío,20,42.71500000000003,0.0,neutral,1,política,0.20954111218452454,0.07872465997934341,0.11423023790121078,0.10362724959850311,0.08702073246240616,0.1877622902393341,0.15053290128707886,0.06856080889701843,0,0,0
Laura Sarabia renunció a la Cancillería,"<figure><img width=""1024"" height=""768"" src=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/04/Laura_Sarabia.jpg?fit=1024%2C768&amp;ssl=1"" class=""attachment-rss-image-size size-rss-image-size wp-post-image"" alt=""Canciller Laura Sarabia, abril de 2025"" decoding=""async"" srcset=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/04/Laura_Sarabia.jpg?w=1200&amp;ssl=1 1200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/04/Laura_Sarabia.jpg?resize=300%2C225&amp;ssl=1 300w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/04/Laura_Sarabia.jpg?resize=1024%2C768&amp;ssl=1 1024w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/04/Laura_Sarabia.jpg?resize=768%2C576&amp;ssl=1 768w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/04/Laura_Sarabia.jpg?resize=100%2C75&amp;ssl=1 100w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/04/Laura_Sarabia.jpg?resize=800%2C600&amp;ssl=1 800w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/04/Laura_Sarabia.jpg?resize=600%2C450&amp;ssl=1 600w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/04/Laura_Sarabia.jpg?resize=400%2C300&amp;ssl=1 400w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/04/Laura_Sarabia.jpg?resize=200%2C150&amp;ssl=1 200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/04/Laura_Sarabia.jpg?resize=780%2C585&amp;ssl=1 780w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/04/Laura_Sarabia.jpg?resize=706%2C530&amp;ssl=1 706w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/04/Laura_Sarabia.jpg?fit=1024%2C768&amp;ssl=1&amp;w=370 370w"" sizes=""(max-width: 34.9rem) calc(100vw - 2rem), (max-width: 53rem) calc(8 * (100vw / 12)), (min-width: 53rem) calc(6 * (100vw / 12)), 100vw"" /></figure>
<p>Fue la tercera ministra de esa cartera. Sale en medio de la pelea dentro del gobierno por la licitación de pasaportes.</p>
<p>The post <a href=""https://www.lasillavacia.com/en-vivo/laura-sarabia-renuncio-a-la-cancilleria/"">Laura Sarabia renunció a la Cancillería</a> appeared first on <a href=""https://www.lasillavacia.com"">La Silla Vacía</a>.</p>",La Silla Vacía,2025-07-03,https://www.lasillavacia.com/en-vivo/laura-sarabia-renuncio-a-la-cancilleria/,0.0,neutral,lasillavacia.com,ministra cartera salir pelea gobierno licitación pasaporte the post laura sarabio renunciar cancillería appeared first silla vacío,17,20.380000000000024,0.0,neutral,1,política,0.3336036205291748,0.14313507080078125,0.0855051577091217,0.0724516287446022,0.055783189833164215,0.11664257943630219,0.12408069521188736,0.06879802793264389,0,0,0
Saray Robayo y Emilio Tapia: tambalea el plan del Senado en 2026,"<figure><img width=""1024"" height=""766"" src=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/saray-robayo-emilio-tapia-senado-congresista-.jpg?fit=1024%2C766&amp;ssl=1"" class=""attachment-rss-image-size size-rss-image-size wp-post-image"" alt=""saray-robayo-emilio-tapia-senado-congresista-"" decoding=""async"" srcset=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/saray-robayo-emilio-tapia-senado-congresista-.jpg?w=1252&amp;ssl=1 1252w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/saray-robayo-emilio-tapia-senado-congresista-.jpg?resize=300%2C224&amp;ssl=1 300w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/saray-robayo-emilio-tapia-senado-congresista-.jpg?resize=1024%2C766&amp;ssl=1 1024w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/saray-robayo-emilio-tapia-senado-congresista-.jpg?resize=768%2C574&amp;ssl=1 768w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/saray-robayo-emilio-tapia-senado-congresista-.jpg?resize=100%2C75&amp;ssl=1 100w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/saray-robayo-emilio-tapia-senado-congresista-.jpg?resize=600%2C450&amp;ssl=1 600w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/saray-robayo-emilio-tapia-senado-congresista-.jpg?resize=400%2C299&amp;ssl=1 400w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/saray-robayo-emilio-tapia-senado-congresista-.jpg?resize=200%2C150&amp;ssl=1 200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/saray-robayo-emilio-tapia-senado-congresista-.jpg?resize=1200%2C897&amp;ssl=1 1200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/saray-robayo-emilio-tapia-senado-congresista-.jpg?resize=780%2C583&amp;ssl=1 780w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/saray-robayo-emilio-tapia-senado-congresista-.jpg?resize=706%2C528&amp;ssl=1 706w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/saray-robayo-emilio-tapia-senado-congresista-.jpg?fit=1024%2C766&amp;ssl=1&amp;w=370 370w"" sizes=""(max-width: 34.9rem) calc(100vw - 2rem), (max-width: 53rem) calc(8 * (100vw / 12)), (min-width: 53rem) calc(6 * (100vw / 12)), 100vw"" /></figure>
<p>Hoy en el podcast, Huevos Revueltos con Política, analizamos lo que está pasando con el poder en el caribe con la congresista y su esposo.</p>
<p>The post <a href=""https://www.lasillavacia.com/podcasts/huevos-revueltos-con-politica/saray-robayo-y-emilio-tapia-tambalea-el-plan-del-senado-en-2026/"">Saray Robayo y Emilio Tapia: tambalea el plan del Senado en 2026</a> appeared first on <a href=""https://www.lasillavacia.com"">La Silla Vacía</a>.</p>","Tatiana Duque, Ever Mejía-Juana Rubio Tovar",2025-07-03,https://www.lasillavacia.com/podcasts/huevos-revueltos-con-politica/saray-robayo-y-emilio-tapia-tambalea-el-plan-del-senado-en-2026/,0.0,neutral,lasillavacia.com,podcast huevo revuelto política analizar pasar caribe congresista esposo the post saray robayo emilio tapia tambalear plan senado       appeared first silla vacío,22,30.686818181818182,0.0,neutral,4,política,0.961793065071106,0.004640066064894199,0.004497325513511896,0.009966089390218258,0.003636083332821727,0.005990538280457258,0.0043709371238946915,0.005105897784233093,0,0,0
Desayune informado con las noticias de este 3 de julio de 2025,"<figure><img width=""1024"" height=""768"" src=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?fit=1024%2C768&amp;ssl=1"" class=""attachment-rss-image-size size-rss-image-size wp-post-image"" alt="""" decoding=""async"" srcset=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?w=1200&amp;ssl=1 1200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=300%2C225&amp;ssl=1 300w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=1024%2C768&amp;ssl=1 1024w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=768%2C576&amp;ssl=1 768w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=100%2C75&amp;ssl=1 100w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=800%2C600&amp;ssl=1 800w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=600%2C450&amp;ssl=1 600w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=400%2C300&amp;ssl=1 400w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=200%2C150&amp;ssl=1 200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=706%2C530&amp;ssl=1 706w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?fit=1024%2C768&amp;ssl=1&amp;w=370 370w"" sizes=""(max-width: 34.9rem) calc(100vw - 2rem), (max-width: 53rem) calc(8 * (100vw / 12)), (min-width: 53rem) calc(6 * (100vw / 12)), 100vw"" /></figure>
<p>Hoy abrimos con una historia sobre la apuesta del clan Torres, que muestra que la consulta del Pacto les sirve a las maquinarias.</p>
<p>The post <a href=""https://www.lasillavacia.com/en-vivo/desayune-informado-con-las-noticias-de-este-3-de-julio-de-2025/"">Desayune informado con las noticias de este 3 de julio de 2025</a> appeared first on <a href=""https://www.lasillavacia.com"">La Silla Vacía</a>.</p>",La Silla Vacía,2025-07-03,https://www.lasillavacia.com/en-vivo/desayune-informado-con-las-noticias-de-este-3-de-julio-de-2025/,0.0,neutral,lasillavacia.com,abrimos historia apuesta clar torre mostrar consulta pacto servir maquinaria the post desayune informado noticia julio       appeared first silla vacío,20,25.795000000000044,0.0,neutral,1,política,0.16429820656776428,0.11225280165672302,0.11117762327194214,0.15002422034740448,0.11599213629961014,0.08135222643613815,0.12260093539953232,0.14230193197727203,0,0,0
Apuesta del clan Torres muestra que la consulta del Pacto les sirve a las maquinarias,"<figure><img width=""1024"" height=""768"" src=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/pedro-florez-y-dolcey-torres.jpg?fit=1024%2C768&amp;ssl=1"" class=""attachment-rss-image-size size-rss-image-size wp-post-image"" alt=""Dolcey Torres y Pedro Flórez"" decoding=""async"" srcset=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/pedro-florez-y-dolcey-torres.jpg?w=1200&amp;ssl=1 1200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/pedro-florez-y-dolcey-torres.jpg?resize=300%2C225&amp;ssl=1 300w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/pedro-florez-y-dolcey-torres.jpg?resize=1024%2C768&amp;ssl=1 1024w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/pedro-florez-y-dolcey-torres.jpg?resize=768%2C576&amp;ssl=1 768w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/pedro-florez-y-dolcey-torres.jpg?resize=100%2C75&amp;ssl=1 100w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/pedro-florez-y-dolcey-torres.jpg?resize=800%2C600&amp;ssl=1 800w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/pedro-florez-y-dolcey-torres.jpg?resize=600%2C450&amp;ssl=1 600w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/pedro-florez-y-dolcey-torres.jpg?resize=400%2C300&amp;ssl=1 400w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/pedro-florez-y-dolcey-torres.jpg?resize=200%2C150&amp;ssl=1 200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/pedro-florez-y-dolcey-torres.jpg?resize=780%2C585&amp;ssl=1 780w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/pedro-florez-y-dolcey-torres.jpg?resize=706%2C530&amp;ssl=1 706w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/pedro-florez-y-dolcey-torres.jpg?fit=1024%2C768&amp;ssl=1&amp;w=370 370w"" sizes=""(max-width: 34.9rem) calc(100vw - 2rem), (max-width: 53rem) calc(8 * (100vw / 12)), (min-width: 53rem) calc(6 * (100vw / 12)), 100vw"" /></figure>
<p>Tendrán candidato en la consulta del petrismo de octubre. Pero esos votos no llegarían a las elecciones de marzo, donde jugarán en el Partido Liberal.</p>
<p>The post <a href=""https://www.lasillavacia.com/silla-nacional/caso-de-los-torres-muestra-que-la-consulta-del-pacto-les-sirve-a-las-maquinarias/"">Apuesta del clan Torres muestra que la consulta del Pacto les sirve a las maquinarias</a> appeared first on <a href=""https://www.lasillavacia.com"">La Silla Vacía</a>.</p>",Ever Mejía,2025-07-03,https://www.lasillavacia.com/silla-nacional/caso-de-los-torres-muestra-que-la-consulta-del-pacto-les-sirve-a-las-maquinarias/,0.0,neutral,lasillavacia.com,candidato consulta petrismo octubre voto llegar elección marzo jugar partido liberal the post apostar clan torre mostrar consulta pacto servir maquinaria appeared first silla vacío,25,22.412000000000035,0.0,neutral,1,política,0.3452085554599762,0.09842094779014587,0.08072834461927414,0.04309792071580887,0.2686481475830078,0.058016881346702576,0.06004232540726662,0.045836955308914185,0,0,0
